16.3611	
15.962	
17.4253	
16.6402	
16.6015	
15.8277	
15.9	
15.9288	
16.0037	
16.0498	
15.7819	
16.4114	
15.7723	
15.7452	
15.844	
15.8317	
15.8534	
15.8482	
15.6683	
15.6808	
15.708	
15.7989	
15.6705	
15.701	
15.7305	
15.8745	
15.7325	
15.6549	
15.8631	
17.0508	
15.7241	
16.3353	
18.3245	
16.6843	
16.2488	
16.6859	
15.6951	
15.7405	
15.7247	
15.8027	
18.1588	
17.8042	
15.7312	
15.676	
15.7727	
15.5947	
15.4429	
15.5366	
15.6182	
15.4559	
20.2355	
16.3359	
19.3906	
20.3519	
17.1581	
16.1822	
16.2227	
16.8937	
19.6667	
16.2999	
16.3298	
16.3104	
18.3122	
19.0237	
16.2672	
16.5824	
16.9583	
17.2668	
16.9357	
23.1788	
18.5911	
15.8225	
15.8154	
15.721	
15.8006	
15.7102	
15.7953	
15.7139	
15.7467	
15.6762	
15.5424	
15.5767	
17.4608	
15.6591	
15.6034	
15.5323	
15.9574	
20.3519	
15.5537	
15.1314	
15.2374	
15.6023	
15.2168	
16.8637	
16.1303	
14.617	
14.6272	
14.6431	
14.5842	
14.6827	
14.7481	
15.6967	
15.0823	
15.047	
15.4226	
16.0896	
15.9876	
15.3259	
15.4045	
15.4589	
15.4163	
15.4271	
15.4316	
17.9271	
17.1779	
15.4024	
15.411	
15.4576	
15.3787	
15.4207	
15.5123	
15.2159	
15.1775	
16.8623	
15.6898	
15.6621	
15.317	
15.3224	
15.3599	
15.5658	
15.0996	
14.916	
15.0943	
15.0388	
14.8673	
14.9163	
14.9291	
14.9652	
15.0664	
15.3189	
15.0895	
15.0185	
15.0458	
14.9524	
14.9074	
14.8188	
15.0228	
15.0761	
14.851	
14.9162	
14.723	
14.809	
14.656	
14.5174	
14.6468	
14.512	
14.5411	
14.9189	
14.5996	
14.9979	
15.2347	
15.0081	
14.9234	
14.5985	
14.6217	
15.1994	
14.4764	
18.9219	
18.7779	
16.3446	
18.4292	
16.7785	
16.6212	
21.2573	
14.6527	
14.6491	
14.7268	
23.5354	
16.1949	
16.5186	
14.4079	
14.4013	
14.421	
14.4888	
15.6691	
18.2145	
15.3873	
17.3167	
15.6933	
14.6364	
14.6385	
14.6563	
15.0077	
14.6481	
14.6384	
14.6309	
14.6561	
16.2526	
14.7531	
14.8576	
14.9236	
16.1127	
14.667	
14.8057	
14.7418	
14.7244	
14.6745	
14.8801	
14.8032	
14.7217	
14.631	
14.7169	
14.6609	
15.4118	
18.0285	
14.741	
16.3105	
15.2156	
14.6554	
15.3158	
14.7638	
15.2918	
14.5312	
14.4664	
14.7169	
14.4975	
14.3449	
14.403	
14.3754	
14.3834	
14.3851	
14.2892	
14.2733	
14.4186	
14.2885	
14.3698	
14.3557	
14.4457	
14.5634	
15.024	
14.4247	
14.424	
14.9096	
14.2764	
14.1937	
14.439	
14.3086	
14.0667	
17.7462	
16.6838	
14.0139	
13.9802	
14.0593	
14.1423	
15.2458	
14.6128	
14.8678	
14.5133	
14.7925	
14.6395	
15.313	
14.734	
16.3162	
19.5793	
15.2141	
14.5085	
14.3414	
14.485	
14.369	
14.5218	
14.4511	
14.5811	
14.7609	
15.0172	
14.7774	
14.6389	
14.4571	
14.2865	
18.7105	
14.2859	
14.5391	
14.4091	
14.2983	
14.2657	
14.5577	
14.3378	
14.4038	
14.0575	
15.9453	
15.0714	
14.4272	
15.8585	
14.6624	
14.8876	
16.0938	
17.64	
14.5375	
16.2714	
14.6254	
14.8853	
15.0921	
14.7109	
14.7589	
14.4266	
14.3878	
14.4407	
14.4295	
14.5348	
14.4693	
14.6872	
14.7937	
14.6423	
14.8531	
17.1174	
14.9146	
14.9188	
14.9956	
15.2466	
15.3263	
16.9932	
16.4541	
15.2526	
15.0693	
14.3023	
15.1469	
14.5541	
14.9312	
14.7043	
14.1672	
14.221	
14.2565	
14.3654	
14.3448	
14.3728	
14.3452	
14.0855	
14.2017	
14.1101	
14.2868	
14.5696	
14.3885	
14.7258	
14.6658	
14.4425	
15.4388	
15.0672	
14.2955	
14.1129	
13.9531	
13.8901	
13.8199	
13.9619	
14.2554	
17.7924	
14.9467	
17.6632	
14.5391	
14.8086	
15.4218	
19.4736	
16.3691	
15.812	
15.1733	
18.2492	
15.8394	
16.5351	
16.9326	
17.2335	
17.1191	
16.8115	
19.0161	
15.6336	
15.4731	
17.0875	
16.7026	
16.2057	
16.9603	
16.3311	
15.632	
15.622	
17.0189	
16.3405	
16.2375	
15.7464	
15.6874	
16.3913	
16.0835	
15.6282	
16.1974	
16.2081	
16.3018	
16.1512	
16.1264	
21.0808	
15.7677	
15.7377	
16.0718	
16.2373	
15.8529	
15.4429	
15.6134	
17.5086	
15.5146	
15.6972	
16.0979	
19.9703	
16.3613	
16.1234	
15.5363	
15.673	
17.4859	
18.3553	
15.9387	
16.0839	
15.6639	
15.7958	
15.7493	
15.5485	
20.0548	
17.4461	
20.8344	
16.6971	
17.477	
15.8447	
17.3403	
15.6805	
15.5006	
19.3683	
17.033	
19.7247	
15.3254	
14.749	
14.7392	
14.7279	
14.7502	
15.0667	
15.2335	
15.8187	
15.7537	
15.1998	
14.8633	
14.8044	
14.7411	
15.1412	
15.7996	
15.1685	
16.4522	
15.0337	
14.8936	
15.5999	
15.3164	
14.9819	
15.1173	
14.9873	
14.7704	
14.7569	
14.871	
16.9319	
17.7837	
15.0052	
17.2442	
15.0332	
14.7625	
17.9768	
17.0898	
14.6828	
14.5984	
19.4802	
17.1649	
15.5566	
14.6726	
14.6145	
14.5817	
14.6521	
14.5574	
14.543	
17.8127	
14.7313	
14.7444	
15.7242	
14.75	
14.9218	
14.8604	
14.7384	
15.1577	
22.465	
15.1299	
14.3162	
14.2766	
16.3392	
16.2783	
14.3635	
15.1306	
14.757	
14.499	
14.6539	
14.8902	
14.9848	
14.7716	
14.9752	
14.8046	
14.7171	
14.6535	
14.7354	
14.7696	
14.9121	
15.0899	
15.6099	
15.579	
15.117	
15.0532	
15.0891	
15.2104	
16.5479	
17.1425	
19.6409	
14.6875	
18.5113	
15.7255	
17.9455	
14.5572	
17.1512	
16.3205	
14.3743	
14.2694	
14.3545	
14.3861	
14.2372	
14.2777	
14.8085	
14.4564	
14.3703	
14.3074	
14.5631	
14.2118	
14.1681	
14.2184	
14.2944	
14.5192	
16.7117	
16.3595	
17.1362	
17.6001	
14.3872	
17.3871	
14.2889	
14.5539	
14.474	
15.9963	
17.2394	
14.6963	
18.1211	
16.5762	
14.1238	
14.0992	
13.989	
14.1466	
14.0379	
13.9307	
15.9553	
13.92	
13.8612	
13.8292	
13.7921	
13.82	
13.7293	
13.7104	
14.1205	
13.7008	
13.7277	
13.6709	
13.7904	
13.5059	
15.0702	
14.1428	
14.1677	
13.571	
14.0601	
13.4552	
13.7781	
13.6998	
13.7903	
13.5916	
15.2278	
13.7764	
13.4519	
14.2205	
13.4239	
13.3851	
13.6894	
16.4594	
16.9234	
13.2086	
13.3428	
13.2973	
13.2681	
13.3832	
13.6151	
15.9632	
16.0845	
13.5254	
13.4638	
13.5023	
14.0229	
13.55	
13.9052	
13.7542	
13.7629	
13.9604	
13.8663	
13.5894	
13.4897	
13.6771	
13.8492	
13.7271	
13.8389	
13.8646	
13.8552	
13.7444	
13.7385	
13.8162	
13.9299	
13.8778	
13.9214	
14.0225	
14.0549	
14.0123	
14.1747	
14.3011	
14.626	
14.3196	
14.3775	
16.1584	
15.9905	
15.2598	
14.3329	
14.213	
14.2414	
14.3076	
15.2262	
14.6174	
16.349	
14.9281	
15.3763	
17.1334	
15.1347	
15.1584	
14.3188	
14.5204	
14.3135	
14.794	
14.3512	
14.3702	
14.4544	
14.3984	
14.9896	
17.9439	
14.587	
14.6959	
14.7807	
14.8883	
16.1065	
14.5457	
14.4734	
14.546	
14.6011	
14.8924	
16.122	
14.9083	
14.9508	
15.0523	
15.1243	
17.3203	
16.4828	
14.961	
14.7993	
14.7498	
15.0375	
14.8017	
15.1136	
14.8302	
14.7375	
16.5327	
18.0764	
14.9359	
14.8542	
14.8336	
15.1161	
14.9478	
15.0645	
14.9473	
16.1104	
15.0731	
15.6165	
15.2567	
15.3519	
15.1688	
15.9209	
19.9628	
16.7121	
14.9556	
15.4184	
14.9559	
14.9289	
15.2217	
15.73	
15.8576	
15.6164	
16.0076	
16.0164	
15.6678	
15.1075	
15.0917	
15.2324	
15.593	
15.1161	
15.2416	
15.2493	
15.1627	
17.5935	
17.0493	
15.1508	
15.3554	
15.5069	
15.4535	
15.6026	
15.3508	
15.2909	
15.4326	
16.0609	
15.853	
16.1856	
15.6332	
15.2827	
15.3355	
15.3625	
15.6671	
15.2992	
15.2091	
15.513	
15.4051	
15.4538	
15.4549	
15.5004	
15.3063	
15.2991	
15.4341	
15.4801	
15.5238	
18.0769	
18.1126	
18.859	
16.6614	
17.7986	
18.2357	
17.0877	
16.7942	
16.3314	
16.1314	
16.4461	
20.0017	
15.4352	
15.4917	
15.2721	
15.1118	
16.5012	
16.4915	
16.2312	
16.146	
16.7068	
16.3081	
16.5585	
16.8688	
16.4448	
16.9943	
16.3741	
15.6802	
15.3871	
15.2156	
16.9698	
17.3622	
17.5374	
16.1012	
14.9995	
16.9161	
15.1552	
15.0311	
14.977	
15.2164	
17.8161	
14.7272	
14.5592	
18.2999	
14.4968	
14.6148	
14.5473	
14.5206	
18.3773	
14.8707	
14.9212	
15.6324	
17.009	
15.1659	
15.2574	
16.9178	
16.9917	
17.2337	
15.296	
15.3935	
15.3921	
15.3011	
17.6562	
16.9302	
15.4925	
15.7829	
15.506	
15.4187	
15.3067	
15.3583	
15.3915	
15.3919	
15.5879	
15.6491	
15.4991	
15.4607	
15.5244	
15.6081	
15.5931	
16.9934	
15.3774	
15.6676	
15.602	
16.5112	
15.7547	
15.8085	
15.3002	
15.2733	
15.3743	
15.0486	
15.1693	
15.305	
15.1722	
15.147	
15.2309	
15.9546	
17.3956	
16.8676	
15.5558	
15.204	
15.1509	
15.2747	
15.292	
15.384	
15.9642	
15.0782	
14.976	
15.0122	
14.7135	
14.8705	
14.4483	
14.7882	
15.0166	
15.0031	
15.0917	
15.1427	
15.1234	
16.4112	
18.4222	
15.2419	
15.2129	
15.2461	
15.3199	
16.3224	
15.4437	
15.3919	
15.3701	
15.3733	
16.5398	
15.3859	
17.4878	
15.2769	
15.2221	
15.2921	
15.3764	
15.3651	
15.1632	
14.8111	
14.6769	
14.6315	
14.7721	
14.8207	
16.5228	
16.4468	
15.2789	
15.2841	
15.5573	
15.4465	
15.3682	
15.1607	
15.2927	
15.3417	
15.2928	
16.5093	
14.9626	
14.7235	
14.5316	
15.614	
15.5759	
17.1522	
15.1148	
15.0222	
15.1763	
15.1672	
15.1439	
15.1551	
15.1176	
15.6965	
15.9264	
15.3936	
15.4939	
17.0879	
18.5447	
15.7425	
15.323	
18.4933	
20.1163	
17.2775	
15.0588	
15.1536	
15.2509	
15.3874	
15.3757	
15.3699	
15.4837	
15.4831	
15.6751	
15.8617	
15.6879	
16.4758	
15.6151	
16.0396	
15.6681	
15.5809	
16.4629	
15.6291	
15.7287	
15.5924	
15.5908	
15.4991	
15.4308	
15.917	
15.4839	
16.7	
20.2722	
17.2974	
15.551	
15.4718	
15.5212	
17.8335	
17.5519	
15.5741	
15.3281	
15.2786	
15.1323	
18.7552	
18.1453	
15.0711	
14.9971	
15.8629	
18.2366	
15.1364	
15.1263	
14.9492	
16.0635	
15.1091	
15.1557	
15.1562	
15.1673	
15.1954	
15.1503	
15.2008	
15.1646	
15.1172	
15.0774	
15.0311	
14.9746	
14.8852	
14.8514	
14.8986	
15.4648	
15.1282	
14.9351	
14.9159	
14.8196	
15.0025	
15.081	
15.2115	
15.3719	
15.387	
15.2499	
15.4452	
15.2861	
15.13	
16.783	
17.3769	
15.1882	
15.2168	
14.9079	
14.8789	
14.6107	
16.0949	
14.255	
14.39	
14.7288	
15.0133	
14.259	
14.2711	
14.2285	
14.1973	
14.1712	
14.2367	
14.2775	
14.1815	
15.7111	
15.0054	
18.8598	
14.8783	
15.048	
15.6685	
19.1779	
15.3098	
15.3455	
15.4431	
16.3711	
15.431	
15.4415	
15.8823	
15.6491	
15.5458	
16.7424	
15.7176	
18.738	
15.9459	
15.8014	
15.5758	
15.5242	
15.5998	
15.4787	
15.3218	
15.6956	
15.6298	
15.3057	
15.5847	
15.6428	
15.4072	
15.4802	
15.5882	
15.5748	
15.6802	
15.6238	
15.6228	
18.7921	
15.6174	
16.1867	
18.5488	
19.8279	
20.9607	
25.2102	
15.8704	
15.4506	
15.3149	
15.3594	
15.4206	
15.3893	
15.3763	
15.2838	
17.4207	
15.4719	
15.4237	
15.5005	
15.4225	
15.4837	
16.1039	
15.4389	
16.1999	
15.8634	
15.463	
15.4406	
15.6305	
15.5745	
16.2276	
16.9848	
15.6782	
15.611	
15.1247	
15.1425	
15.3838	
16.7932	
18.1529	
15.9547	
16.0278	
15.8314	
15.6575	
15.7564	
16.7077	
15.6383	
15.7273	
15.5918	
15.2687	
15.3542	
15.4818	
15.4566	
15.4865	
15.4996	
15.5818	
16.4599	
16.1577	
20.2577	
18.627	
15.5865	
15.8144	
15.5552	
15.4309	
17.7498	
17.2666	
18.9447	
16.3514	
15.8262	
16.7357	
15.3868	
16.6273	
18.3703	
15.4725	
15.539	
15.5115	
15.5998	
15.593	
15.9252	
15.9361	
15.6259	
15.7797	
15.8585	
15.9967	
17.238	
15.6888	
16.3665	
15.8879	
15.5151	
15.5805	
15.8244	
15.8407	
15.3074	
15.3286	
15.4617	
15.4182	
15.3679	
15.4382	
15.5461	
18.6047	
18.8827	
15.2737	
15.3105	
15.2961	
15.2938	
15.5489	
15.3132	
15.8219	
18.8738	
15.7083	
15.5294	
15.5536	
15.4768	
15.5914	
15.5411	
15.7785	
15.9643	
15.519	
15.5323	
15.6409	
15.6566	
15.695	
15.6574	
15.5748	
15.5926	
17.9033	
16.7915	
15.6197	
15.6998	
15.6987	
15.5704	
15.9865	
15.9707	
15.7736	
15.7935	
16.1954	
15.6516	
15.5256	
15.4588	
15.4696	
15.6657	
15.5833	
15.4655	
19.6443	
17.4523	
16.495	
19.4885	
19.7283	
17.5688	
16.6351	
15.5088	
15.5223	
19.4333	
15.8563	
15.5407	
16.5311	
18.4628	
15.7891	
15.6147	
15.4412	
15.4111	
15.3753	
15.5715	
15.8661	
15.4333	
15.2842	
15.3197	
15.401	
15.3477	
15.3516	
15.6848	
15.5041	
15.3577	
15.4038	
15.403	
15.2589	
15.3976	
16.4805	
15.4743	
15.6062	
15.532	
15.56	
15.9185	
15.8381	
15.6334	
15.5526	
15.4808	
16.5275	
15.5276	
15.4273	
15.4801	
15.4965	
16.0666	
15.4303	
15.5943	
15.5394	
18.8474	
15.7038	
15.5662	
15.7883	
20.5723	
16.5023	
17.7712	
17.2903	
18.4963	
20.594	
18.7879	
15.536	
15.8399	
16.5954	
15.8512	
15.5577	
16.2023	
15.5813	
15.915	
15.5029	
15.4798	
15.2942	
15.5694	
15.5333	
14.4171	
15.3319	
15.6638	
15.8682	
17.7908	
16.1233	
15.8616	
15.7165	
15.9556	
15.8286	
15.8654	
15.9493	
16.8801	
15.8818	
15.7624	
16.0696	
15.7493	
19.4821	
15.8513	
15.731	
15.664	
15.6728	
15.7885	
15.8513	
15.7862	
15.9188	
15.8103	
15.9581	
15.8592	
15.8227	
15.7697	
15.9981	
15.9147	
15.8058	
15.8044	
15.888	
15.801	
19.3086	
15.8441	
16.1514	
16.1994	
16.7359	
16.0479	
16.033	
15.8881	
16.1886	
16.0872	
15.9998	
16.7603	
16.1386	
17.264	
16.5426	
17.145	
16.1025	
16.0255	
16.2268	
16.0434	
16.1155	
16.101	
16.0629	
16.0087	
16.1005	
16.0799	
16.0172	
16.1547	
17.844	
16.0953	
15.8729	
17.3867	
17.7062	
16.2329	
16.0151	
15.9774	
16.0743	
15.9602	
15.9782	
16.7431	
16.0173	
16.0243	
21.086	
16.0961	
16.7279	
16.0648	
16.0194	
16.3824	
17.8336	
16.0654	
15.9479	
16.4989	
16.1142	
16.0427	
16.2912	
16.1561	
16.5961	
16.2753	
16.0695	
16.0263	
16.0629	
18.5523	
18.0589	
16.1494	
15.9896	
15.975	
16.1243	
16.1794	
16.524	
16.2372	
15.8154	
15.6616	
15.6714	
15.5603	
15.5714	
15.5606	
15.4232	
15.4459	
15.6346	
15.4956	
15.5014	
16.084	
16.1511	
15.6682	
15.6329	
17.716	
16.1839	
19.4845	
15.5938	
16.0773	
15.6958	
15.6554	
15.6717	
16.3439	
15.8607	
15.9122	
15.7669	
15.7239	
16.6703	
16.09	
15.7774	
15.8823	
15.7897	
16.0637	
20.1307	
16.0203	
15.9073	
15.8783	
17.7658	
15.9399	
17.9342	
17.1341	
15.6595	
15.6107	
17.804	
15.5036	
19.5354	
15.5831	
15.5822	
15.7236	
15.5757	
15.4781	
15.4587	
15.4882	
15.5128	
15.4667	
15.4995	
15.5032	
15.5647	
15.8688	
15.6988	
17.7126	
19.382	
15.6595	
15.6709	
14.9107	
15.4482	
15.5665	
15.8487	
15.7138	
15.7276	
16.6867	
15.6967	
15.7396	
16.1528	
16.2581	
16.3816	
16.1742	
15.8477	
15.7018	
16.1312	
15.7325	
15.7602	
17.8781	
16.0225	
15.7796	
15.824	
16.7644	
16.0276	
15.9579	
16.5854	
18.8309	
16.6664	
15.8199	
15.7876	
17.3916	
16.2839	
16.3775	
16.8307	
16.5486	
19.3819	
16.313	
16.0605	
